iterations,cost
1871,0.019003
1872,0.018992
1873,0.018981
1874,0.018970
1875,0.018959
1876,0.018948
1877,0.018937
1878,0.018926
1879,0.018916
1880,0.018905
1881,0.018894
1882,0.018883
1883,0.018872
1884,0.018861
1885,0.018850
1886,0.018839
1887,0.018829
1888,0.018818
1889,0.018807
1890,0.018796
1891,0.018785
1892,0.018775
1893,0.018764
1894,0.018753
1895,0.018742
1896,0.018732
1897,0.018721
1898,0.018710
1899,0.018699
1900,0.018689
1901,0.018678
1902,0.018667
1903,0.018657
1904,0.018646
1905,0.018635
1906,0.018625
1907,0.018614
1908,0.018604
1909,0.018593
1910,0.018582
1911,0.018572
1912,0.018561
1913,0.018551
1914,0.018540
1915,0.018530
1916,0.018519
1917,0.018509
1918,0.018498
1919,0.018488
1920,0.018477
1921,0.018467
1922,0.018456
1923,0.018446
1924,0.018435
1925,0.018425
1926,0.018415
1927,0.018404
1928,0.018394
1929,0.018383
1930,0.018373
1931,0.018363
1932,0.018352
1933,0.018342
1934,0.018332
1935,0.018321
1936,0.018311
1937,0.018301
1938,0.018291
1939,0.018280
1940,0.018270
1941,0.018260
1942,0.018249
1943,0.018239
1944,0.018229
1945,0.018219
1946,0.018209
1947,0.018198
1948,0.018188
1949,0.018178
1950,0.018168
1951,0.018158
1952,0.018148
1953,0.018137
1954,0.018127
1955,0.018117
1956,0.018107
1957,0.018097
1958,0.018087
1959,0.018077
1960,0.018067
1961,0.018057
1962,0.018047
1963,0.018037
1964,0.018027
1965,0.018017
1966,0.018007
1967,0.017997
1968,0.017987
1969,0.017977
1970,0.017967
1971,0.017957
1972,0.017947
1973,0.017937
1974,0.017927
1975,0.017917
1976,0.017907
1977,0.017897
1978,0.017887
1979,0.017878
1980,0.017868
1981,0.017858
1982,0.017848
1983,0.017838
1984,0.017828
1985,0.017819
1986,0.017809
1987,0.017799
1988,0.017789
1989,0.017779
1990,0.017770
1991,0.017760
1992,0.017750
1993,0.017740
1994,0.017731
1995,0.017721
1996,0.017711
1997,0.017702
1998,0.017692
1999,0.017682
2000,0.017672
2001,0.017663
2002,0.017653
2003,0.017644
2004,0.017634
2005,0.017624
2006,0.017615
2007,0.017605
2008,0.017595
2009,0.017586
2010,0.017576
2011,0.017567
2012,0.017557
2013,0.017548
2014,0.017538
2015,0.017529
2016,0.017519
2017,0.017510
2018,0.017500
2019,0.017491
2020,0.017481
2021,0.017472
2022,0.017462
2023,0.017453
2024,0.017443
2025,0.017434
2026,0.017424
2027,0.017415
2028,0.017406
2029,0.017396
2030,0.017387
2031,0.017377
2032,0.017368
2033,0.017359
2034,0.017349
2035,0.017340
2036,0.017331
2037,0.017321
2038,0.017312
2039,0.017303
2040,0.017293
2041,0.017284
2042,0.017275
2043,0.017265
2044,0.017256
2045,0.017247
2046,0.017238
2047,0.017228
2048,0.017219
2049,0.017210
2050,0.017201
2051,0.017192
2052,0.017182
2053,0.017173
2054,0.017164
2055,0.017155
2056,0.017146
2057,0.017137
2058,0.017127
2059,0.017118
2060,0.017109
2061,0.017100
2062,0.017091
2063,0.017082
2064,0.017073
2065,0.017064
2066,0.017055
2067,0.017046
2068,0.017036
2069,0.017027
2070,0.017018
2071,0.017009
2072,0.017000
2073,0.016991
2074,0.016982
2075,0.016973
2076,0.016964
2077,0.016955
2078,0.016946
2079,0.016937
2080,0.016929
2081,0.016920
2082,0.016911
2083,0.016902
2084,0.016893
2085,0.016884
2086,0.016875
2087,0.016866
2088,0.016857
2089,0.016848
2090,0.016839
2091,0.016831
2092,0.016822
2093,0.016813
2094,0.016804
2095,0.016795
2096,0.016786
2097,0.016778
2098,0.016769
2099,0.016760
2100,0.016751
2101,0.016742
2102,0.016734
2103,0.016725
2104,0.016716
2105,0.016707
2106,0.016699
2107,0.016690
2108,0.016681
2109,0.016673
2110,0.016664
2111,0.016655
2112,0.016647
2113,0.016638
2114,0.016629
2115,0.016621
2116,0.016612
2117,0.016603
2118,0.016595
2119,0.016586
2120,0.016577
2121,0.016569
2122,0.016560
2123,0.016552
2124,0.016543
2125,0.016534
2126,0.016526
2127,0.016517
2128,0.016509
2129,0.016500
2130,0.016492
2131,0.016483
2132,0.016475
2133,0.016466
2134,0.016458
2135,0.016449
2136,0.016441
2137,0.016432
2138,0.016424
2139,0.016415
2140,0.016407
2141,0.016398
2142,0.016390
2143,0.016381
2144,0.016373
2145,0.016364
2146,0.016356
2147,0.016348
2148,0.016339
2149,0.016331
2150,0.016322
2151,0.016314
2152,0.016306
2153,0.016297
2154,0.016289
2155,0.016281
2156,0.016272
2157,0.016264
2158,0.016256
2159,0.016247
2160,0.016239
2161,0.016231
2162,0.016223
2163,0.016214
2164,0.016206
2165,0.016198
2166,0.016189
2167,0.016181
2168,0.016173
2169,0.016165
2170,0.016156
2171,0.016148
2172,0.016140
2173,0.016132
2174,0.016124
2175,0.016115
2176,0.016107
2177,0.016099
2178,0.016091
2179,0.016083
2180,0.016075
2181,0.016066
2182,0.016058
2183,0.016050
2184,0.016042
2185,0.016034
2186,0.016026
2187,0.016018
2188,0.016010
2189,0.016002
2190,0.015993
2191,0.015985
2192,0.015977
2193,0.015969
2194,0.015961
2195,0.015953
2196,0.015945
2197,0.015937
2198,0.015929
2199,0.015921
2200,0.015913
2201,0.015905
2202,0.015897
2203,0.015889
2204,0.015881
2205,0.015873
2206,0.015865
2207,0.015857
2208,0.015849
2209,0.015841
2210,0.015833
2211,0.015826
2212,0.015818
2213,0.015810
2214,0.015802
2215,0.015794
2216,0.015786
2217,0.015778
2218,0.015770
2219,0.015762
2220,0.015755
2221,0.015747
2222,0.015739
2223,0.015731
2224,0.015723
2225,0.015715
2226,0.015707
2227,0.015700
2228,0.015692
2229,0.015684
2230,0.015676
2231,0.015669
2232,0.015661
2233,0.015653
2234,0.015645
2235,0.015637
2236,0.015630
2237,0.015622
2238,0.015614
2239,0.015606
2240,0.015599
2241,0.015591
2242,0.015583
2243,0.015576
2244,0.015568
2245,0.015560
2246,0.015553
2247,0.015545
2248,0.015537
2249,0.015530
2250,0.015522
2251,0.015514
2252,0.015507
2253,0.015499
2254,0.015491
2255,0.015484
2256,0.015476
2257,0.015469
2258,0.015461
2259,0.015453
2260,0.015446
2261,0.015438
2262,0.015431
2263,0.015423
2264,0.015415
2265,0.015408
2266,0.015400
2267,0.015393
2268,0.015385
2269,0.015378
2270,0.015370
2271,0.015363
2272,0.015355
2273,0.015348
2274,0.015340
2275,0.015333
2276,0.015325
2277,0.015318
2278,0.015310
2279,0.015303
2280,0.015295
2281,0.015288
2282,0.015281
2283,0.015273
2284,0.015266
2285,0.015258
2286,0.015251
2287,0.015243
2288,0.015236
2289,0.015229
2290,0.015221
2291,0.015214
2292,0.015207
2293,0.015199
2294,0.015192
2295,0.015184
2296,0.015177
2297,0.015170
2298,0.015162
2299,0.015155
2300,0.015148
2301,0.015140
2302,0.015133
2303,0.015126
2304,0.015119
2305,0.015111
2306,0.015104
2307,0.015097
2308,0.015089
2309,0.015082
2310,0.015075
2311,0.015068
2312,0.015060
2313,0.015053
2314,0.015046
2315,0.015039
2316,0.015032
2317,0.015024
2318,0.015017
2319,0.015010
2320,0.015003
2321,0.014996
2322,0.014988
2323,0.014981
2324,0.014974
2325,0.014967
2326,0.014960
2327,0.014953
2328,0.014945
2329,0.014938
2330,0.014931
2331,0.014924
2332,0.014917
2333,0.014910
2334,0.014903
2335,0.014896
2336,0.014888
2337,0.014881
2338,0.014874
2339,0.014867
2340,0.014860
2341,0.014853
2342,0.014846
2343,0.014839
2344,0.014832
2345,0.014825
2346,0.014818
2347,0.014811
2348,0.014804
2349,0.014797
2350,0.014790
2351,0.014783
2352,0.014776
2353,0.014769
2354,0.014762
2355,0.014755
2356,0.014748
2357,0.014741
2358,0.014734
2359,0.014727
2360,0.014720
2361,0.014713
2362,0.014706
2363,0.014699
2364,0.014692
2365,0.014685
2366,0.014678
2367,0.014671
2368,0.014665
2369,0.014658
2370,0.014651
2371,0.014644
2372,0.014637
2373,0.014630
2374,0.014623
2375,0.014616
2376,0.014610
2377,0.014603
2378,0.014596
2379,0.014589
2380,0.014582
2381,0.014575
2382,0.014569
2383,0.014562
2384,0.014555
2385,0.014548
2386,0.014541
2387,0.014535
2388,0.014528
2389,0.014521
2390,0.014514
2391,0.014507
2392,0.014501
2393,0.014494
2394,0.014487
2395,0.014480
2396,0.014474
2397,0.014467
2398,0.014460
2399,0.014453
2400,0.014447
2401,0.014440
2402,0.014433
2403,0.014427
2404,0.014420
2405,0.014413
2406,0.014407
2407,0.014400
2408,0.014393
2409,0.014387
2410,0.014380
2411,0.014373
2412,0.014367
2413,0.014360
2414,0.014353
2415,0.014347
2416,0.014340
2417,0.014333
2418,0.014327
2419,0.014320
2420,0.014314
2421,0.014307
2422,0.014300
2423,0.014294
2424,0.014287
2425,0.014281
2426,0.014274
2427,0.014267
2428,0.014261
2429,0.014254
2430,0.014248
2431,0.014241
2432,0.014235
2433,0.014228
2434,0.014222
2435,0.014215
2436,0.014209
2437,0.014202
2438,0.014196
2439,0.014189
2440,0.014183
2441,0.014176
2442,0.014170
2443,0.014163
2444,0.014157
2445,0.014150
2446,0.014144
2447,0.014137
2448,0.014131
2449,0.014124
2450,0.014118
2451,0.014111
2452,0.014105
2453,0.014099
2454,0.014092
2455,0.014086
2456,0.014079
2457,0.014073
2458,0.014067
2459,0.014060
2460,0.014054
2461,0.014047
2462,0.014041
2463,0.014035
2464,0.014028
2465,0.014022
2466,0.014016
2467,0.014009
2468,0.014003
2469,0.013997
2470,0.013990
2471,0.013984
2472,0.013978
2473,0.013971
2474,0.013965
2475,0.013959
2476,0.013952
2477,0.013946
2478,0.013940
2479,0.013933
2480,0.013927
2481,0.013921
2482,0.013915
2483,0.013908
2484,0.013902
2485,0.013896
2486,0.013889
2487,0.013883
2488,0.013877
2489,0.013871
2490,0.013865
2491,0.013858
2492,0.013852
2493,0.013846
2494,0.013840
2495,0.013833
2496,0.013827
2497,0.013821
2498,0.013815
2499,0.013809
2500,0.013802
2501,0.013796
2502,0.013790
2503,0.013784
2504,0.013778
2505,0.013772
2506,0.013765
2507,0.013759
2508,0.013753
2509,0.013747
2510,0.013741
2511,0.013735
2512,0.013729
2513,0.013723
2514,0.013716
2515,0.013710
2516,0.013704
2517,0.013698
2518,0.013692
2519,0.013686
2520,0.013680
2521,0.013674
2522,0.013668
2523,0.013662
2524,0.013656
2525,0.013650
2526,0.013643
2527,0.013637
2528,0.013631
2529,0.013625
2530,0.013619
2531,0.013613
2532,0.013607
2533,0.013601
2534,0.013595
2535,0.013589
2536,0.013583
2537,0.013577
2538,0.013571
2539,0.013565
2540,0.013559
2541,0.013553
2542,0.013547
2543,0.013541
2544,0.013535
2545,0.013529
2546,0.013523
2547,0.013517
2548,0.013512
2549,0.013506
2550,0.013500
2551,0.013494
2552,0.013488
2553,0.013482
2554,0.013476
2555,0.013470
2556,0.013464
2557,0.013458
2558,0.013452
2559,0.013446
2560,0.013441
2561,0.013435
2562,0.013429
2563,0.013423
2564,0.013417
2565,0.013411
2566,0.013405
2567,0.013399
2568,0.013394
2569,0.013388
2570,0.013382
2571,0.013376
2572,0.013370
2573,0.013364
2574,0.013359
2575,0.013353
2576,0.013347
2577,0.013341
2578,0.013335
2579,0.013330
2580,0.013324
2581,0.013318
2582,0.013312
2583,0.013306
2584,0.013301
2585,0.013295
2586,0.013289
2587,0.013283
2588,0.013278
2589,0.013272
2590,0.013266
2591,0.013260
2592,0.013255
2593,0.013249
2594,0.013243
2595,0.013237
2596,0.013232
2597,0.013226
2598,0.013220
2599,0.013214
2600,0.013209
2601,0.013203
2602,0.013197
2603,0.013192
2604,0.013186
2605,0.013180
2606,0.013175
2607,0.013169
2608,0.013163
2609,0.013158
2610,0.013152
2611,0.013146
2612,0.013141
2613,0.013135
2614,0.013129
2615,0.013124
2616,0.013118
2617,0.013112
2618,0.013107
2619,0.013101
2620,0.013096
2621,0.013090
2622,0.013084
2623,0.013079
2624,0.013073
2625,0.013068
2626,0.013062
2627,0.013056
2628,0.013051
2629,0.013045
2630,0.013040
2631,0.013034
2632,0.013029
2633,0.013023
2634,0.013017
2635,0.013012
2636,0.013006
2637,0.013001
2638,0.012995
2639,0.012990
2640,0.012984
2641,0.012979
2642,0.012973
2643,0.012968
2644,0.012962
2645,0.012957
2646,0.012951
2647,0.012946
2648,0.012940
2649,0.012935
2650,0.012929
2651,0.012924
2652,0.012918
2653,0.012913
2654,0.012907
2655,0.012902
2656,0.012896
2657,0.012891
2658,0.012885
2659,0.012880
2660,0.012874
2661,0.012869
2662,0.012864
2663,0.012858
2664,0.012853
2665,0.012847
2666,0.012842
2667,0.012836
2668,0.012831
2669,0.012826
2670,0.012820
2671,0.012815
2672,0.012809
2673,0.012804
2674,0.012799
2675,0.012793
2676,0.012788
2677,0.012783
2678,0.012777
2679,0.012772
2680,0.012766
2681,0.012761
2682,0.012756
2683,0.012750
2684,0.012745
2685,0.012740
2686,0.012734
2687,0.012729
2688,0.012724
2689,0.012718
2690,0.012713
2691,0.012708
2692,0.012702
2693,0.012697
2694,0.012692
2695,0.012687
2696,0.012681
2697,0.012676
2698,0.012671
2699,0.012665
2700,0.012660
2701,0.012655
2702,0.012650
2703,0.012644
2704,0.012639
2705,0.012634
2706,0.012629
2707,0.012623
2708,0.012618
2709,0.012613
2710,0.012608
2711,0.012602
2712,0.012597
2713,0.012592
2714,0.012587
2715,0.012581
2716,0.012576
2717,0.012571
2718,0.012566
2719,0.012561
2720,0.012555
2721,0.012550
2722,0.012545
2723,0.012540
2724,0.012535
2725,0.012529
2726,0.012524
2727,0.012519
2728,0.012514
2729,0.012509
2730,0.012504
2731,0.012498
2732,0.012493
2733,0.012488
2734,0.012483
2735,0.012478
2736,0.012473
2737,0.012468
2738,0.012462
2739,0.012457
2740,0.012452
2741,0.012447
2742,0.012442
2743,0.012437
2744,0.012432
2745,0.012427
2746,0.012422
2747,0.012416
2748,0.012411
2749,0.012406
2750,0.012401
2751,0.012396
2752,0.012391
2753,0.012386
2754,0.012381
2755,0.012376
2756,0.012371
2757,0.012366
2758,0.012361
2759,0.012356
2760,0.012351
2761,0.012346
2762,0.012340
2763,0.012335
2764,0.012330
2765,0.012325
2766,0.012320
2767,0.012315
2768,0.012310
2769,0.012305
2770,0.012300
2771,0.012295
2772,0.012290
2773,0.012285
2774,0.012280
2775,0.012275
2776,0.012270
2777,0.012265
2778,0.012260
2779,0.012255
2780,0.012250
2781,0.012245
2782,0.012241
2783,0.012236
2784,0.012231
2785,0.012226
2786,0.012221
2787,0.012216
2788,0.012211
2789,0.012206
2790,0.012201
2791,0.012196
2792,0.012191
2793,0.012186
2794,0.012181
2795,0.012176
2796,0.012171
2797,0.012167
2798,0.012162
2799,0.012157
2800,0.012152
2801,0.012147
2802,0.012142
2803,0.012137
2804,0.012132
2805,0.012127
2806,0.012123
2807,0.012118
2808,0.012113
2809,0.012108
2810,0.012103
2811,0.012098
2812,0.012093
2813,0.012088
2814,0.012084
2815,0.012079
2816,0.012074
2817,0.012069
2818,0.012064
2819,0.012059
2820,0.012055
2821,0.012050
2822,0.012045
2823,0.012040
2824,0.012035
2825,0.012031
2826,0.012026
2827,0.012021
2828,0.012016
2829,0.012011
2830,0.012007
2831,0.012002
2832,0.011997
2833,0.011992
2834,0.011987
2835,0.011983
2836,0.011978
2837,0.011973
2838,0.011968
2839,0.011964
2840,0.011959
2841,0.011954
2842,0.011949
2843,0.011945
2844,0.011940
2845,0.011935
2846,0.011930
2847,0.011926
2848,0.011921
2849,0.011916
2850,0.011911
2851,0.011907
2852,0.011902
2853,0.011897
2854,0.011893
2855,0.011888
2856,0.011883
2857,0.011879
2858,0.011874
2859,0.011869
2860,0.011864
2861,0.011860
2862,0.011855
2863,0.011850
2864,0.011846
2865,0.011841
2866,0.011836
2867,0.011832
2868,0.011827
2869,0.011822
2870,0.011818
2871,0.011813
2872,0.011809
2873,0.011804
2874,0.011799
2875,0.011795
2876,0.011790
2877,0.011785
2878,0.011781
2879,0.011776
2880,0.011771
2881,0.011767
2882,0.011762
2883,0.011758
2884,0.011753
2885,0.011748
2886,0.011744
2887,0.011739
2888,0.011735
2889,0.011730
2890,0.011725
2891,0.011721
2892,0.011716
2893,0.011712
2894,0.011707
2895,0.011703
2896,0.011698
2897,0.011693
2898,0.011689
2899,0.011684
2900,0.011680
2901,0.011675
2902,0.011671
2903,0.011666
2904,0.011662
2905,0.011657
2906,0.011653
2907,0.011648
2908,0.011643
2909,0.011639
2910,0.011634
2911,0.011630
2912,0.011625
2913,0.011621
2914,0.011616
2915,0.011612
2916,0.011607
2917,0.011603
2918,0.011598
2919,0.011594
2920,0.011589
2921,0.011585
2922,0.011580
2923,0.011576
2924,0.011571
2925,0.011567
2926,0.011563
2927,0.011558
2928,0.011554
2929,0.011549
2930,0.011545
2931,0.011540
2932,0.011536
2933,0.011531
2934,0.011527
2935,0.011522
2936,0.011518
2937,0.011514
2938,0.011509
2939,0.011505
2940,0.011500
2941,0.011496
2942,0.011491
2943,0.011487
2944,0.011483
2945,0.011478
2946,0.011474
2947,0.011469
2948,0.011465
2949,0.011461
2950,0.011456
2951,0.011452
2952,0.011447
2953,0.011443
2954,0.011439
2955,0.011434
2956,0.011430
2957,0.011426
2958,0.011421
2959,0.011417
2960,0.011412
2961,0.011408
2962,0.011404
2963,0.011399
2964,0.011395
2965,0.011391
2966,0.011386
2967,0.011382
2968,0.011378
2969,0.011373
2970,0.011369
2971,0.011365
2972,0.011360
2973,0.011356
2974,0.011352
2975,0.011347
2976,0.011343
2977,0.011339
2978,0.011334
2979,0.011330
2980,0.011326
2981,0.011322
2982,0.011317
2983,0.011313
2984,0.011309
2985,0.011304
2986,0.011300
2987,0.011296
2988,0.011292
2989,0.011287
2990,0.011283
2991,0.011279
2992,0.011274
2993,0.011270
2994,0.011266
2995,0.011262
2996,0.011257
2997,0.011253
2998,0.011249
2999,0.011245
3000,0.011240
3001,0.011236
3002,0.011232
3003,0.011228
3004,0.011223
3005,0.011219
3006,0.011215
3007,0.011211
3008,0.011207
3009,0.011202
3010,0.011198
3011,0.011194
3012,0.011190
3013,0.011186
3014,0.011181
3015,0.011177
3016,0.011173
3017,0.011169
3018,0.011165
3019,0.011160
3020,0.011156
3021,0.011152
3022,0.011148
3023,0.011144
3024,0.011139
3025,0.011135
3026,0.011131
3027,0.011127
3028,0.011123
3029,0.011119
3030,0.011114
3031,0.011110
3032,0.011106
3033,0.011102
3034,0.011098
3035,0.011094
3036,0.011090
3037,0.011085
3038,0.011081
3039,0.011077
3040,0.011073
3041,0.011069
3042,0.011065
3043,0.011061
3044,0.011057
3045,0.011052
3046,0.011048
3047,0.011044
3048,0.011040
3049,0.011036
3050,0.011032
3051,0.011028
3052,0.011024
3053,0.011020
3054,0.011016
3055,0.011012
3056,0.011007
3057,0.011003
3058,0.010999
3059,0.010995
3060,0.010991
3061,0.010987
3062,0.010983
3063,0.010979
3064,0.010975
3065,0.010971
3066,0.010967
3067,0.010963
3068,0.010959
3069,0.010955
3070,0.010951
3071,0.010947
3072,0.010942
3073,0.010938
3074,0.010934
3075,0.010930
3076,0.010926
3077,0.010922
3078,0.010918
3079,0.010914
3080,0.010910
3081,0.010906
3082,0.010902
3083,0.010898
3084,0.010894
3085,0.010890
3086,0.010886
3087,0.010882
3088,0.010878
3089,0.010874
3090,0.010870
3091,0.010866
3092,0.010862
3093,0.010858
3094,0.010854
3095,0.010850
3096,0.010846
3097,0.010842
3098,0.010838
3099,0.010835
3100,0.010831
3101,0.010827
3102,0.010823
3103,0.010819
3104,0.010815
3105,0.010811
3106,0.010807
3107,0.010803
3108,0.010799
3109,0.010795
3110,0.010791
3111,0.010787
3112,0.010783
3113,0.010779
3114,0.010775
3115,0.010771
3116,0.010768
3117,0.010764
3118,0.010760
3119,0.010756
3120,0.010752
3121,0.010748
3122,0.010744
3123,0.010740
3124,0.010736
3125,0.010732
3126,0.010728
3127,0.010725
3128,0.010721
3129,0.010717
3130,0.010713
3131,0.010709
3132,0.010705
3133,0.010701
3134,0.010697
3135,0.010694
3136,0.010690
3137,0.010686
3138,0.010682
3139,0.010678
3140,0.010674
3141,0.010670
3142,0.010667
3143,0.010663
3144,0.010659
3145,0.010655
3146,0.010651
3147,0.010647
3148,0.010643
3149,0.010640
3150,0.010636
3151,0.010632
3152,0.010628
3153,0.010624
3154,0.010621
3155,0.010617
3156,0.010613
3157,0.010609
3158,0.010605
3159,0.010601
3160,0.010598
3161,0.010594
3162,0.010590
3163,0.010586
3164,0.010582
3165,0.010579
3166,0.010575
3167,0.010571
3168,0.010567
3169,0.010564
3170,0.010560
3171,0.010556
3172,0.010552
3173,0.010548
3174,0.010545
3175,0.010541
3176,0.010537
3177,0.010533
3178,0.010530
3179,0.010526
3180,0.010522
3181,0.010518
3182,0.010515
3183,0.010511
3184,0.010507
3185,0.010503
3186,0.010500
3187,0.010496
3188,0.010492
3189,0.010488
3190,0.010485
3191,0.010481
3192,0.010477
3193,0.010473
3194,0.010470
3195,0.010466
3196,0.010462
3197,0.010459
3198,0.010455
3199,0.010451
3200,0.010447
3201,0.010444
3202,0.010440
3203,0.010436
3204,0.010433
3205,0.010429
3206,0.010425
3207,0.010422
3208,0.010418
3209,0.010414
3210,0.010411
3211,0.010407
3212,0.010403
3213,0.010399
3214,0.010396
3215,0.010392
3216,0.010388
3217,0.010385
3218,0.010381
3219,0.010377
3220,0.010374
3221,0.010370
3222,0.010367
3223,0.010363
3224,0.010359
3225,0.010356
3226,0.010352
3227,0.010348
3228,0.010345
3229,0.010341
3230,0.010337
3231,0.010334
3232,0.010330
3233,0.010327
3234,0.010323
3235,0.010319
3236,0.010316
3237,0.010312
3238,0.010308
3239,0.010305
3240,0.010301
3241,0.010298
3242,0.010294
3243,0.010290
3244,0.010287
3245,0.010283
3246,0.010280
3247,0.010276
3248,0.010272
3249,0.010269
3250,0.010265
3251,0.010262
3252,0.010258
3253,0.010254
3254,0.010251
3255,0.010247
3256,0.010244
3257,0.010240
3258,0.010237
3259,0.010233
3260,0.010229
3261,0.010226
3262,0.010222
3263,0.010219
3264,0.010215
3265,0.010212
3266,0.010208
3267,0.010205
3268,0.010201
3269,0.010197
3270,0.010194
3271,0.010190
3272,0.010187
3273,0.010183
3274,0.010180
3275,0.010176
3276,0.010173
3277,0.010169
3278,0.010166
3279,0.010162
3280,0.010159
3281,0.010155
3282,0.010152
3283,0.010148
3284,0.010145
3285,0.010141
3286,0.010138
3287,0.010134
3288,0.010131
3289,0.010127
3290,0.010124
3291,0.010120
3292,0.010117
